keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,3.3503,,,,,,,,2.0503,space,5.3454,0,0,0,8,1,1.3,images/target_square.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,,,,,
c,0,3.1868,,,,,,,,1.8868,space,5.8702,0,1,1,1,1,1.3,images/target_plus.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,,,,,
b,0,2.713,,,,,,,,1.213,space,2.1128,0,2,2,6,1,1.5,images/target_cross.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,,,,,
b,1,1.7118,,,,,,,,0.6118,space,2.7037,0,3,3,7,1,1.1,images/target_plus.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,,,,,
v,1,1.7802,,,,,,,,0.6802,space,2.0493,0,4,4,5,1,1.1,images/target_square.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,,,,,
b,0,2.447,,,,,,,,1.147,space,1.6359,0,5,5,3,1,1.3,images/target_cross.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,,,,,
v,1,2.0787,,,,,,,,0.5787,space,1.6212,0,6,6,2,1,1.5,images/target_square.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,,,,,
b,1,2.0963,,,,,,,,0.5963,space,2.8496,0,7,7,4,1,1.5,images/target_plus.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,,,,,
b,0,2.077,,,,,,,,0.977,space,3.5158,0,8,8,0,1,1.1,images/target_cross.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,,,,,
c,0,2.5788,,,,,,,,1.2788,,,,,,,,1.3,images/target_plus.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,space,3.3994,0.559722265,0.334722217,0,0,0,0,0,0,1,1
v,1,1.773,,,,,,,,0.673,,,,,,,,1.1,images/target_square.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,0,1,1,5,1
b,0,1.8562,,,,,,,,0.7562,,,,,,,,1.1,images/target_cross.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,0,2,2,0,1
v,1,2.056,,,,,,,,0.756,,,,,,,,1.3,images/target_square.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,0,3,3,8,1
v,1,2.1731,,,,,,,,0.6731,,,,,,,,1.5,images/target_square.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,0,4,4,2,1
b,0,2.6557,,,,,,,,1.1557,,,,,,,,1.5,images/target_cross.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,0,5,5,6,1
c,0,1.9747,,,,,,,,0.8747,,,,,,,,1.1,images/target_plus.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,0,6,6,7,1
c,0,2.1541,,,,,,,,0.6541,,,,,,,,1.5,images/target_plus.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,0,7,7,4,1
b,0,2.0397,,,,,,,,0.7397,,,,,,,,1.3,images/target_cross.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,0,8,8,3,1
c,0,2.4228,,,,,,,,0.9228,,,,,,,,1.5,images/target_plus.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,1,0,9,4,1
v,1,1.8537,,,,,,,,0.7537,,,,,,,,1.1,images/target_square.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,1,1,10,5,1
c,0,2.6105,,,,,,,,1.3105,,,,,,,,1.3,images/target_plus.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,1,2,11,1,1
v,1,2.2449,,,,,,,,0.9449,,,,,,,,1.3,images/target_square.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,1,3,12,8,1
c,0,2.1793,,,,,,,,1.0793,,,,,,,,1.1,images/target_plus.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,1,4,13,7,1
b,0,2.1588,,,,,,,,1.0588,,,,,,,,1.1,images/target_cross.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,1,5,14,0,1
b,0,2.3897,,,,,,,,0.8897,,,,,,,,1.5,images/target_cross.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,1,6,15,6,1
b,0,2.0563,,,,,,,,0.7563,,,,,,,,1.3,images/target_cross.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,1,7,16,3,1
v,1,2.8225,,,,,,,,1.3225,,,,,,,,1.5,images/target_square.jpg,,001,2023-04-02_21h46.11.722,choiceRTT,2021.2.3,Win32,60.12144532,,,,,,,,1,8,17,2,1
